CreationTime          LastWriteTime         FullName
8/16/2026 1:26:08 PM  8/16/2026 1:23:50 PM  C:\MGU\library\dictionary\english-yoruba\shards\g.json
8/16/2026 1:26:08 PM  8/16/2026 1:23:55 PM  C:\MGU\library\dictionary\english-yoruba\shards\h.json
8/16/2026 1:26:08 PM  8/16/2026 1:23:44 PM  C:\MGU\library\dictionary\english-yoruba\shards\e.json
8/16/2026 1:26:08 PM  8/16/2026 1:23:48 PM  C:\MGU\library\dictionary\english-yoruba\shards\f.json
8/16/2026 1:26:08 PM  8/16/2026 1:24:31 PM  C:\MGU\library\dictionary\english-yoruba\shards\w.json
8/16/2026 1:26:08 PM  8/16/2026 1:24:30 PM  C:\MGU\library\dictionary\english-yoruba\shards\v.json
8/16/2026 1:26:08 PM  8/16/2026 1:24:36 PM  C:\MGU\library\dictionary\english-yoruba\shards\y.json
8/16/2026 1:26:08 PM  8/16/2026 1:24:33 PM  C:\MGU\library\dictionary\english-yoruba\shards\x.json
8/16/2026 1:26:08 PM  8/16/2026 1:24:28 PM  C:\MGU\library\dictionary\english-yoruba\shards\u.json
8/16/2026 1:26:08 PM  8/16/2026 1:24:11 PM  C:\MGU\library\dictionary\english-yoruba\shards\o.json
8/16/2026 1:26:08 PM  8/16/2026 1:24:14 PM  C:\MGU\library\dictionary\english-yoruba\shards\p.json
8/16/2026 1:26:08 PM  8/16/2026 1:24:08 PM  C:\MGU\library\dictionary\english-yoruba\shards\n.json
8/16/2026 1:26:08 PM  8/16/2026 1:24:06 PM  C:\MGU\library\dictionary\english-yoruba\shards\m.json
8/16/2026 1:26:08 PM  8/16/2026 1:24:04 PM  C:\MGU\library\dictionary\english-yoruba\shards\l.json
8/16/2026 1:26:08 PM  8/16/2026 1:24:21 PM  C:\MGU\library\dictionary\english-yoruba\shards\r.json
8/16/2026 1:26:08 PM  8/16/2026 1:24:26 PM  C:\MGU\library\dictionary\english-yoruba\shards\t.json
8/16/2026 1:26:08 PM  8/16/2026 1:24:24 PM  C:\MGU\library\dictionary\english-yoruba\shards\s.json
8/16/2026 1:26:08 PM  8/16/2026 1:24:18 PM  C:\MGU\library\dictionary\english-yoruba\shards\q.json
8/16/2026 1:26:08 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-yoruba\shards\z.json
8/16/2026 1:26:11 PM  8/16/2026 1:23:48 PM  C:\MGU\library\dictionary\english-zulu\shards\f.json
8/16/2026 1:26:11 PM  8/16/2026 1:23:50 PM  C:\MGU\library\dictionary\english-zulu\shards\g.json
8/16/2026 1:26:11 PM  8/16/2026 1:23:55 PM  C:\MGU\library\dictionary\english-zulu\shards\h.json
8/16/2026 1:26:11 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-zulu\shards\b.json
8/16/2026 1:26:11 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-zulu\shards\a.json
8/16/2026 1:26:11 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-zulu\shards\c.json
8/16/2026 1:26:11 PM  8/16/2026 1:23:44 PM  C:\MGU\library\dictionary\english-zulu\shards\e.json
8/16/2026 1:26:11 PM  8/16/2026 1:23:40 PM  C:\MGU\library\dictionary\english-zulu\shards\d.json
8/16/2026 1:26:11 PM  8/16/2026 1:24:18 PM  C:\MGU\library\dictionary\english-zulu\shards\q.json
8/16/2026 1:26:11 PM  8/16/2026 1:24:14 PM  C:\MGU\library\dictionary\english-zulu\shards\p.json
8/16/2026 1:26:11 PM  8/16/2026 1:24:21 PM  C:\MGU\library\dictionary\english-zulu\shards\r.json
8/16/2026 1:26:11 PM  8/16/2026 1:24:26 PM  C:\MGU\library\dictionary\english-zulu\shards\t.json
8/16/2026 1:26:11 PM  8/16/2026 1:24:24 PM  C:\MGU\library\dictionary\english-zulu\shards\s.json
8/16/2026 1:26:11 PM  8/16/2026 1:24:01 PM  C:\MGU\library\dictionary\english-zulu\shards\k.json
8/16/2026 1:26:11 PM  8/16/2026 1:23:58 PM  C:\MGU\library\dictionary\english-zulu\shards\i.json
8/16/2026 1:26:11 PM  8/16/2026 1:23:59 PM  C:\MGU\library\dictionary\english-zulu\shards\j.json
8/16/2026 1:26:11 PM  8/16/2026 1:24:04 PM  C:\MGU\library\dictionary\english-zulu\shards\l.json
8/16/2026 1:26:11 PM  8/16/2026 1:24:11 PM  C:\MGU\library\dictionary\english-zulu\shards\o.json
8/16/2026 1:26:11 PM  8/16/2026 1:24:08 PM  C:\MGU\library\dictionary\english-zulu\shards\n.json
8/16/2026 1:26:11 PM  8/16/2026 1:24:06 PM  C:\MGU\library\dictionary\english-zulu\shards\m.json
8/16/2026 1:26:11 PM  8/16/2026 1:24:36 PM  C:\MGU\library\dictionary\english-zulu\shards\y.json
8/16/2026 1:26:11 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\english-zulu\shards\z.json
8/16/2026 1:26:11 PM  8/16/2026 1:24:30 PM  C:\MGU\library\dictionary\english-zulu\shards\v.json
8/16/2026 1:26:11 PM  8/16/2026 1:24:28 PM  C:\MGU\library\dictionary\english-zulu\shards\u.json
8/16/2026 1:26:11 PM  8/16/2026 1:24:33 PM  C:\MGU\library\dictionary\english-zulu\shards\x.json
8/16/2026 1:26:11 PM  8/16/2026 1:24:31 PM  C:\MGU\library\dictionary\english-zulu\shards\w.json
8/16/2026 1:26:15 PM  8/16/2026 1:23:48 PM  C:\MGU\library\dictionary\general-english\shards\f.json
8/16/2026 1:26:15 PM  8/16/2026 1:23:55 PM  C:\MGU\library\dictionary\general-english\shards\h.json
8/16/2026 1:26:15 PM  8/16/2026 1:23:50 PM  C:\MGU\library\dictionary\general-english\shards\g.json
8/16/2026 1:26:15 PM  8/16/2026 1:24:08 PM  C:\MGU\library\dictionary\general-english\shards\n.json
8/16/2026 1:26:15 PM  8/16/2026 1:24:11 PM  C:\MGU\library\dictionary\general-english\shards\o.json
8/16/2026 1:26:15 PM  8/16/2026 1:24:01 PM  C:\MGU\library\dictionary\general-english\shards\k.json
8/16/2026 1:26:15 PM  8/16/2026 1:23:59 PM  C:\MGU\library\dictionary\general-english\shards\j.json
8/16/2026 1:26:15 PM  8/16/2026 1:24:36 PM  C:\MGU\library\dictionary\general-english\shards\y.json
8/16/2026 1:26:15 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\general-english\shards\z.json
8/16/2026 1:26:15 PM  8/16/2026 1:24:31 PM  C:\MGU\library\dictionary\general-english\shards\w.json
8/16/2026 1:26:15 PM  8/16/2026 1:24:33 PM  C:\MGU\library\dictionary\general-english\shards\x.json
8/16/2026 1:26:15 PM  8/16/2026 1:24:28 PM  C:\MGU\library\dictionary\general-english\shards\u.json
8/16/2026 1:26:15 PM  8/16/2026 1:24:18 PM  C:\MGU\library\dictionary\general-english\shards\q.json
8/16/2026 1:26:15 PM  8/16/2026 1:24:30 PM  C:\MGU\library\dictionary\general-english\shards\v.json
8/16/2026 1:26:36 PM  8/16/2026 1:23:48 PM  C:\MGU\library\dictionary\geography\shards\f.json
8/16/2026 1:26:36 PM  8/16/2026 1:23:44 PM  C:\MGU\library\dictionary\geography\shards\e.json
8/16/2026 1:26:36 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\geography\shards\a.json
8/16/2026 1:26:36 PM  8/16/2026 1:23:50 PM  C:\MGU\library\dictionary\geography\shards\g.json
8/16/2026 1:26:36 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\geography\shards\c.json
8/16/2026 1:26:36 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\geography\shards\b.json
8/16/2026 1:26:36 PM  8/16/2026 1:23:58 PM  C:\MGU\library\dictionary\geography\shards\i.json
8/16/2026 1:26:36 PM  8/16/2026 1:23:40 PM  C:\MGU\library\dictionary\geography\shards\d.json
8/16/2026 1:26:36 PM  8/16/2026 1:23:59 PM  C:\MGU\library\dictionary\geography\shards\j.json
8/16/2026 1:26:36 PM  8/16/2026 1:24:04 PM  C:\MGU\library\dictionary\geography\shards\l.json
8/16/2026 1:26:36 PM  8/16/2026 1:24:01 PM  C:\MGU\library\dictionary\geography\shards\k.json
8/16/2026 1:26:36 PM  8/16/2026 1:23:55 PM  C:\MGU\library\dictionary\geography\shards\h.json
8/16/2026 1:26:36 PM  8/16/2026 1:24:21 PM  C:\MGU\library\dictionary\geography\shards\r.json
8/16/2026 1:26:36 PM  8/16/2026 1:24:18 PM  C:\MGU\library\dictionary\geography\shards\q.json
8/16/2026 1:26:36 PM  8/16/2026 1:24:24 PM  C:\MGU\library\dictionary\geography\shards\s.json
8/16/2026 1:26:36 PM  8/16/2026 1:24:28 PM  C:\MGU\library\dictionary\geography\shards\u.json
8/16/2026 1:26:36 PM  8/16/2026 1:24:26 PM  C:\MGU\library\dictionary\geography\shards\t.json
8/16/2026 1:26:36 PM  8/16/2026 1:24:08 PM  C:\MGU\library\dictionary\geography\shards\n.json
8/16/2026 1:26:36 PM  8/16/2026 1:24:06 PM  C:\MGU\library\dictionary\geography\shards\m.json
8/16/2026 1:26:36 PM  8/16/2026 1:24:30 PM  C:\MGU\library\dictionary\geography\shards\v.json
8/16/2026 1:26:36 PM  8/16/2026 1:24:14 PM  C:\MGU\library\dictionary\geography\shards\p.json
8/16/2026 1:26:36 PM  8/16/2026 1:24:11 PM  C:\MGU\library\dictionary\geography\shards\o.json
8/16/2026 1:26:36 PM  8/16/2026 1:24:36 PM  C:\MGU\library\dictionary\geography\shards\y.json
8/16/2026 1:26:36 PM  8/16/2026 1:24:33 PM  C:\MGU\library\dictionary\geography\shards\x.json
8/16/2026 1:26:36 PM  8/16/2026 1:24:31 PM  C:\MGU\library\dictionary\geography\shards\w.json
8/16/2026 1:26:36 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\geography\shards\z.json
8/16/2026 1:26:40 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\history\shards\a.json
8/16/2026 1:26:40 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\history\shards\b.json
8/16/2026 1:26:40 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\history\shards\c.json
8/16/2026 1:26:40 PM  8/16/2026 1:23:40 PM  C:\MGU\library\dictionary\history\shards\d.json
8/16/2026 1:26:40 PM  8/16/2026 1:23:48 PM  C:\MGU\library\dictionary\history\shards\f.json
8/16/2026 1:26:40 PM  8/16/2026 1:23:50 PM  C:\MGU\library\dictionary\history\shards\g.json
8/16/2026 1:26:40 PM  8/16/2026 1:23:44 PM  C:\MGU\library\dictionary\history\shards\e.json
8/16/2026 1:26:40 PM  8/16/2026 1:24:01 PM  C:\MGU\library\dictionary\history\shards\k.json
8/16/2026 1:26:40 PM  8/16/2026 1:23:59 PM  C:\MGU\library\dictionary\history\shards\j.json
8/16/2026 1:26:40 PM  8/16/2026 1:23:58 PM  C:\MGU\library\dictionary\history\shards\i.json
8/16/2026 1:26:40 PM  8/16/2026 1:24:11 PM  C:\MGU\library\dictionary\history\shards\o.json
8/16/2026 1:26:40 PM  8/16/2026 1:24:08 PM  C:\MGU\library\dictionary\history\shards\n.json
8/16/2026 1:26:40 PM  8/16/2026 1:24:06 PM  C:\MGU\library\dictionary\history\shards\m.json
8/16/2026 1:26:40 PM  8/16/2026 1:24:14 PM  C:\MGU\library\dictionary\history\shards\p.json
8/16/2026 1:26:40 PM  8/16/2026 1:24:04 PM  C:\MGU\library\dictionary\history\shards\l.json
8/16/2026 1:26:40 PM  8/16/2026 1:23:55 PM  C:\MGU\library\dictionary\history\shards\h.json
8/16/2026 1:26:40 PM  8/16/2026 1:24:24 PM  C:\MGU\library\dictionary\history\shards\s.json
8/16/2026 1:26:40 PM  8/16/2026 1:24:21 PM  C:\MGU\library\dictionary\history\shards\r.json
8/16/2026 1:26:40 PM  8/16/2026 1:24:18 PM  C:\MGU\library\dictionary\history\shards\q.json
8/16/2026 1:26:40 PM  8/16/2026 1:24:33 PM  C:\MGU\library\dictionary\history\shards\x.json
8/16/2026 1:26:40 PM  8/16/2026 1:24:36 PM  C:\MGU\library\dictionary\history\shards\y.json
8/16/2026 1:26:40 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\history\shards\z.json
8/16/2026 1:26:40 PM  8/16/2026 1:24:31 PM  C:\MGU\library\dictionary\history\shards\w.json
8/16/2026 1:26:40 PM  8/16/2026 1:24:26 PM  C:\MGU\library\dictionary\history\shards\t.json
8/16/2026 1:26:40 PM  8/16/2026 1:24:28 PM  C:\MGU\library\dictionary\history\shards\u.json
8/16/2026 1:26:40 PM  8/16/2026 1:24:30 PM  C:\MGU\library\dictionary\history\shards\v.json
8/16/2026 1:26:43 PM  8/16/2026 1:23:50 PM  C:\MGU\library\dictionary\internet\shards\g.json
8/16/2026 1:26:43 PM  8/16/2026 1:23:48 PM  C:\MGU\library\dictionary\internet\shards\f.json
8/16/2026 1:26:43 PM  8/16/2026 1:23:55 PM  C:\MGU\library\dictionary\internet\shards\h.json
8/16/2026 1:26:43 PM  8/16/2026 1:23:59 PM  C:\MGU\library\dictionary\internet\shards\j.json
8/16/2026 1:26:43 PM  8/16/2026 1:23:58 PM  C:\MGU\library\dictionary\internet\shards\i.json
8/16/2026 1:26:43 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\internet\shards\a.json
8/16/2026 1:26:43 PM  8/16/2026 1:23:40 PM  C:\MGU\library\dictionary\internet\shards\d.json
8/16/2026 1:26:43 PM  8/16/2026 1:23:44 PM  C:\MGU\library\dictionary\internet\shards\e.json
8/16/2026 1:26:43 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\internet\shards\b.json
8/16/2026 1:26:43 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\internet\shards\c.json
8/16/2026 1:26:43 PM  8/16/2026 1:24:06 PM  C:\MGU\library\dictionary\internet\shards\m.json
8/16/2026 1:26:43 PM  8/16/2026 1:24:04 PM  C:\MGU\library\dictionary\internet\shards\l.json
8/16/2026 1:26:43 PM  8/16/2026 1:24:01 PM  C:\MGU\library\dictionary\internet\shards\k.json
8/16/2026 1:26:43 PM  8/16/2026 1:24:24 PM  C:\MGU\library\dictionary\internet\shards\s.json
8/16/2026 1:26:43 PM  8/16/2026 1:24:21 PM  C:\MGU\library\dictionary\internet\shards\r.json
8/16/2026 1:26:43 PM  8/16/2026 1:24:28 PM  C:\MGU\library\dictionary\internet\shards\u.json
8/16/2026 1:26:43 PM  8/16/2026 1:24:26 PM  C:\MGU\library\dictionary\internet\shards\t.json
8/16/2026 1:26:43 PM  8/16/2026 1:24:18 PM  C:\MGU\library\dictionary\internet\shards\q.json
8/16/2026 1:26:43 PM  8/16/2026 1:24:11 PM  C:\MGU\library\dictionary\internet\shards\o.json
8/16/2026 1:26:43 PM  8/16/2026 1:24:08 PM  C:\MGU\library\dictionary\internet\shards\n.json
8/16/2026 1:26:43 PM  8/16/2026 1:24:14 PM  C:\MGU\library\dictionary\internet\shards\p.json
8/16/2026 1:26:43 PM  8/16/2026 1:24:33 PM  C:\MGU\library\dictionary\internet\shards\x.json
8/16/2026 1:26:43 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\internet\shards\z.json
8/16/2026 1:26:43 PM  8/16/2026 1:24:31 PM  C:\MGU\library\dictionary\internet\shards\w.json
8/16/2026 1:26:43 PM  8/16/2026 1:24:36 PM  C:\MGU\library\dictionary\internet\shards\y.json
8/16/2026 1:26:43 PM  8/16/2026 1:24:30 PM  C:\MGU\library\dictionary\internet\shards\v.json
8/16/2026 1:26:46 PM  8/16/2026 1:23:44 PM  C:\MGU\library\dictionary\law\shards\e.json
8/16/2026 1:26:46 PM  8/16/2026 1:23:48 PM  C:\MGU\library\dictionary\law\shards\f.json
8/16/2026 1:26:46 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\law\shards\c.json
8/16/2026 1:26:46 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\law\shards\a.json
8/16/2026 1:26:46 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\law\shards\b.json
8/16/2026 1:26:46 PM  8/16/2026 1:23:50 PM  C:\MGU\library\dictionary\law\shards\g.json
8/16/2026 1:26:46 PM  8/16/2026 1:23:59 PM  C:\MGU\library\dictionary\law\shards\j.json
8/16/2026 1:26:46 PM  8/16/2026 1:24:01 PM  C:\MGU\library\dictionary\law\shards\k.json
8/16/2026 1:26:46 PM  8/16/2026 1:23:40 PM  C:\MGU\library\dictionary\law\shards\d.json
8/16/2026 1:26:46 PM  8/16/2026 1:23:58 PM  C:\MGU\library\dictionary\law\shards\i.json
8/16/2026 1:26:46 PM  8/16/2026 1:23:55 PM  C:\MGU\library\dictionary\law\shards\h.json
8/16/2026 1:26:46 PM  8/16/2026 1:24:14 PM  C:\MGU\library\dictionary\law\shards\p.json
8/16/2026 1:26:46 PM  8/16/2026 1:24:18 PM  C:\MGU\library\dictionary\law\shards\q.json
8/16/2026 1:26:46 PM  8/16/2026 1:24:06 PM  C:\MGU\library\dictionary\law\shards\m.json
8/16/2026 1:26:46 PM  8/16/2026 1:24:04 PM  C:\MGU\library\dictionary\law\shards\l.json
8/16/2026 1:26:46 PM  8/16/2026 1:24:08 PM  C:\MGU\library\dictionary\law\shards\n.json
8/16/2026 1:26:46 PM  8/16/2026 1:24:11 PM  C:\MGU\library\dictionary\law\shards\o.json
8/16/2026 1:26:46 PM  8/16/2026 1:24:33 PM  C:\MGU\library\dictionary\law\shards\x.json
8/16/2026 1:26:46 PM  8/16/2026 1:24:26 PM  C:\MGU\library\dictionary\law\shards\t.json
8/16/2026 1:26:46 PM  8/16/2026 1:24:31 PM  C:\MGU\library\dictionary\law\shards\w.json
8/16/2026 1:26:46 PM  8/16/2026 1:24:30 PM  C:\MGU\library\dictionary\law\shards\v.json
8/16/2026 1:26:46 PM  8/16/2026 1:24:28 PM  C:\MGU\library\dictionary\law\shards\u.json
8/16/2026 1:26:46 PM  8/16/2026 1:24:21 PM  C:\MGU\library\dictionary\law\shards\r.json
8/16/2026 1:26:46 PM  8/16/2026 1:24:24 PM  C:\MGU\library\dictionary\law\shards\s.json
8/16/2026 1:26:46 PM  8/16/2026 1:24:36 PM  C:\MGU\library\dictionary\law\shards\y.json
8/16/2026 1:26:46 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\law\shards\z.json
8/16/2026 1:26:50 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\linguistics\shards\a.json
8/16/2026 1:26:50 PM  8/16/2026 1:23:59 PM  C:\MGU\library\dictionary\linguistics\shards\j.json
8/16/2026 1:26:50 PM  8/16/2026 1:24:01 PM  C:\MGU\library\dictionary\linguistics\shards\k.json
8/16/2026 1:26:50 PM  8/16/2026 1:23:48 PM  C:\MGU\library\dictionary\linguistics\shards\f.json
8/16/2026 1:26:50 PM  8/16/2026 1:23:55 PM  C:\MGU\library\dictionary\linguistics\shards\h.json
8/16/2026 1:26:50 PM  8/16/2026 1:23:50 PM  C:\MGU\library\dictionary\linguistics\shards\g.json
8/16/2026 1:26:50 PM  8/16/2026 1:23:44 PM  C:\MGU\library\dictionary\linguistics\shards\e.json
8/16/2026 1:26:50 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\linguistics\shards\b.json
8/16/2026 1:26:50 PM  8/16/2026 1:23:58 PM  C:\MGU\library\dictionary\linguistics\shards\i.json
8/16/2026 1:26:50 PM  8/16/2026 1:23:40 PM  C:\MGU\library\dictionary\linguistics\shards\d.json
8/16/2026 1:26:50 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\linguistics\shards\c.json
8/16/2026 1:26:50 PM  8/16/2026 1:24:04 PM  C:\MGU\library\dictionary\linguistics\shards\l.json
8/16/2026 1:26:50 PM  8/16/2026 1:24:14 PM  C:\MGU\library\dictionary\linguistics\shards\p.json
8/16/2026 1:26:50 PM  8/16/2026 1:24:18 PM  C:\MGU\library\dictionary\linguistics\shards\q.json
8/16/2026 1:26:50 PM  8/16/2026 1:24:36 PM  C:\MGU\library\dictionary\linguistics\shards\y.json
8/16/2026 1:26:50 PM  8/16/2026 1:24:08 PM  C:\MGU\library\dictionary\linguistics\shards\n.json
8/16/2026 1:26:50 PM  8/16/2026 1:24:11 PM  C:\MGU\library\dictionary\linguistics\shards\o.json
8/16/2026 1:26:50 PM  8/16/2026 1:24:06 PM  C:\MGU\library\dictionary\linguistics\shards\m.json
8/16/2026 1:26:50 PM  8/16/2026 1:24:33 PM  C:\MGU\library\dictionary\linguistics\shards\x.json
8/16/2026 1:26:50 PM  8/16/2026 1:24:28 PM  C:\MGU\library\dictionary\linguistics\shards\u.json
8/16/2026 1:26:50 PM  8/16/2026 1:24:30 PM  C:\MGU\library\dictionary\linguistics\shards\v.json
8/16/2026 1:26:50 PM  8/16/2026 1:24:26 PM  C:\MGU\library\dictionary\linguistics\shards\t.json
8/16/2026 1:26:50 PM  8/16/2026 1:24:24 PM  C:\MGU\library\dictionary\linguistics\shards\s.json
8/16/2026 1:26:50 PM  8/16/2026 1:24:21 PM  C:\MGU\library\dictionary\linguistics\shards\r.json
8/16/2026 1:26:50 PM  8/16/2026 1:24:31 PM  C:\MGU\library\dictionary\linguistics\shards\w.json
8/16/2026 1:26:50 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\linguistics\shards\z.json
8/16/2026 1:26:53 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\literature\shards\a.json
8/16/2026 1:26:53 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\literature\shards\b.json
8/16/2026 1:26:53 PM  8/16/2026 1:24:04 PM  C:\MGU\library\dictionary\literature\shards\l.json
8/16/2026 1:26:53 PM  8/16/2026 1:24:06 PM  C:\MGU\library\dictionary\literature\shards\m.json
8/16/2026 1:26:53 PM  8/16/2026 1:24:08 PM  C:\MGU\library\dictionary\literature\shards\n.json
8/16/2026 1:26:53 PM  8/16/2026 1:23:50 PM  C:\MGU\library\dictionary\literature\shards\g.json
8/16/2026 1:26:53 PM  8/16/2026 1:24:11 PM  C:\MGU\library\dictionary\literature\shards\o.json
8/16/2026 1:26:53 PM  8/16/2026 1:24:01 PM  C:\MGU\library\dictionary\literature\shards\k.json
8/16/2026 1:26:53 PM  8/16/2026 1:23:48 PM  C:\MGU\library\dictionary\literature\shards\f.json
8/16/2026 1:26:53 PM  8/16/2026 1:23:44 PM  C:\MGU\library\dictionary\literature\shards\e.json
8/16/2026 1:26:53 PM  8/16/2026 1:23:40 PM  C:\MGU\library\dictionary\literature\shards\d.json
8/16/2026 1:26:53 PM  8/16/2026 1:23:59 PM  C:\MGU\library\dictionary\literature\shards\j.json
8/16/2026 1:26:53 PM  8/16/2026 1:23:58 PM  C:\MGU\library\dictionary\literature\shards\i.json
8/16/2026 1:26:53 PM  8/16/2026 1:23:55 PM  C:\MGU\library\dictionary\literature\shards\h.json
8/16/2026 1:26:53 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\literature\shards\c.json
8/16/2026 1:26:53 PM  8/16/2026 1:24:31 PM  C:\MGU\library\dictionary\literature\shards\w.json
8/16/2026 1:26:53 PM  8/16/2026 1:24:30 PM  C:\MGU\library\dictionary\literature\shards\v.json
8/16/2026 1:26:53 PM  8/16/2026 1:24:33 PM  C:\MGU\library\dictionary\literature\shards\x.json
8/16/2026 1:26:53 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\literature\shards\z.json
8/16/2026 1:26:53 PM  8/16/2026 1:24:36 PM  C:\MGU\library\dictionary\literature\shards\y.json
8/16/2026 1:26:53 PM  8/16/2026 1:24:28 PM  C:\MGU\library\dictionary\literature\shards\u.json
8/16/2026 1:26:53 PM  8/16/2026 1:24:18 PM  C:\MGU\library\dictionary\literature\shards\q.json
8/16/2026 1:26:53 PM  8/16/2026 1:24:14 PM  C:\MGU\library\dictionary\literature\shards\p.json
8/16/2026 1:26:53 PM  8/16/2026 1:24:21 PM  C:\MGU\library\dictionary\literature\shards\r.json
8/16/2026 1:26:53 PM  8/16/2026 1:24:26 PM  C:\MGU\library\dictionary\literature\shards\t.json
8/16/2026 1:26:53 PM  8/16/2026 1:24:24 PM  C:\MGU\library\dictionary\literature\shards\s.json
8/16/2026 1:26:56 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\mathematics\shards\a.json
8/16/2026 1:26:56 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\mathematics\shards\b.json
8/16/2026 1:26:56 PM  8/16/2026 1:23:44 PM  C:\MGU\library\dictionary\mathematics\shards\e.json
8/16/2026 1:26:56 PM  8/16/2026 1:21:46 PM  C:\MGU\library\dictionary\mathematics\shards\c.json
8/16/2026 1:26:56 PM  8/16/2026 1:23:40 PM  C:\MGU\library\dictionary\mathematics\shards\d.json
8/16/2026 1:26:56 PM  8/16/2026 1:23:48 PM  C:\MGU\library\dictionary\mathematics\shards\f.json
8/16/2026 1:26:56 PM  8/16/2026 1:23:50 PM  C:\MGU\library\dictionary\mathematics\shards\g.json
8/16/2026 1:26:56 PM  8/16/2026 1:24:08 PM  C:\MGU\library\dictionary\mathematics\shards\n.json
8/16/2026 1:26:56 PM  8/16/2026 1:24:06 PM  C:\MGU\library\dictionary\mathematics\shards\m.json
8/16/2026 1:26:56 PM  8/16/2026 1:23:58 PM  C:\MGU\library\dictionary\mathematics\shards\i.json
